,company,company-href,rating-src,sd_rating
1344,TTA Holdings,https://guide.ethical.org.au/company/?company=5963,https://guide.ethical.org.au/images/icons-small/icon_grey.png,-1
1345,Red Seal,https://guide.ethical.org.au/company/?company=551,https://guide.ethical.org.au/images/icons-small/icon_grey.png,-1
1346,SoftBank,https://guide.ethical.org.au/company/?company=2244,https://guide.ethical.org.au/images/icons-small/icon_orange.png,25
1347,Crazy Dragon,https://guide.ethical.org.au/company/?company=1884,https://guide.ethical.org.au/images/icons-small/icon_grey.png,-1
1348,WD-40 Australia,https://guide.ethical.org.au/company/?company=4625,https://guide.ethical.org.au/images/icons-small/icon_yellow.png,50
1349,Grupo Modelo,https://guide.ethical.org.au/company/?company=4441,https://guide.ethical.org.au/images/icons-small/icon_red.png,0
1350,Gladstrong,https://guide.ethical.org.au/company/?company=1071,https://guide.ethical.org.au/images/icons-small/icon_grey.png,-1
1351,La Casa Del Formaggio,https://guide.ethical.org.au/company/?company=1828,https://guide.ethical.org.au/images/icons-small/icon_grey.png,-1
1352,S. Carter Enterprises,https://guide.ethical.org.au/company/?company=2240,https://guide.ethical.org.au/images/icons-small/icon_grey.png,-1
1353,Endeavour Group,https://guide.ethical.org.au/company/?company=2145,https://guide.ethical.org.au/images/icons-small/icon_red.png,0
1354,Nestle,https://guide.ethical.org.au/company/?company=466,https://guide.ethical.org.au/images/icons-small/icon_red.png,0
1355,Nippon Paper,https://guide.ethical.org.au/company/?company=4349,https://guide.ethical.org.au/images/icons-small/icon_orange.png,25
1356,Canadian Tire,https://guide.ethical.org.au/company/?company=2952,https://guide.ethical.org.au/images/icons-small/icon_yellow.png,50
1357,Dermalogica,https://guide.ethical.org.au/company/?company=1901,https://guide.ethical.org.au/images/icons-small/icon_ltgreen.png,75
1358,Primark,https://guide.ethical.org.au/company/?company=5223,https://guide.ethical.org.au/images/icons-small/icon_red.png,0
1359,Indesit,https://guide.ethical.org.au/company/?company=3042,https://guide.ethical.org.au/images/icons-small/icon_orange.png,25
1360,Unistraw,https://guide.ethical.org.au/company/?company=1177,https://guide.ethical.org.au/images/icons-small/icon_grey.png,-1
1361,Marathon Food Industries,https://guide.ethical.org.au/company/?company=415,https://guide.ethical.org.au/images/icons-small/icon_ltgreen.png,75
1362,Mias Bakery,https://guide.ethical.org.au/company/?company=1173,https://guide.ethical.org.au/images/icons-small/icon_grey.png,-1
1363,Funtastic,https://guide.ethical.org.au/company/?company=3338,https://guide.ethical.org.au/images/icons-small/icon_grey.png,-1
1364,Viktor & Rolf,https://guide.ethical.org.au/company/?company=4939,https://guide.ethical.org.au/images/icons-small/icon_orange.png,25
1365,Decor Corporation,https://guide.ethical.org.au/company/?company=1282,https://guide.ethical.org.au/images/icons-small/icon_yellow.png,50
1366,Broo,https://guide.ethical.org.au/company/?company=1255,https://guide.ethical.org.au/images/icons-small/icon_grey.png,-1
1367,CP Group,https://guide.ethical.org.au/company/?company=1766,https://guide.ethical.org.au/images/icons-small/icon_red.png,0
1368,Fellowes,https://guide.ethical.org.au/company/?company=4373,https://guide.ethical.org.au/images/icons-small/icon_grey.png,-1
1369,Barker's of Geraldine,https://guide.ethical.org.au/company/?company=213,https://guide.ethical.org.au/images/icons-small/icon_orange.png,25
1370,Tassal,https://guide.ethical.org.au/company/?company=643,https://guide.ethical.org.au/images/icons-small/icon_orange.png,25
1371,Winning Group,https://guide.ethical.org.au/company/?company=5439,https://guide.ethical.org.au/images/icons-small/icon_grey.png,-1
1372,Novartis,https://guide.ethical.org.au/company/?company=476,https://guide.ethical.org.au/images/icons-small/icon_yellow.png,50
1373,Le Coq Sportif,https://guide.ethical.org.au/company/?company=5258,https://guide.ethical.org.au/images/icons-small/icon_orange.png,25
1374,Bosch,https://guide.ethical.org.au/company/?company=1625,https://guide.ethical.org.au/images/icons-small/icon_red.png,0
1375,Blooms Health Products,https://guide.ethical.org.au/company/?company=4231,https://guide.ethical.org.au/images/icons-small/icon_ltgreen.png,75
1376,Laramy,https://guide.ethical.org.au/company/?company=4976,https://guide.ethical.org.au/images/icons-small/icon_grey.png,-1
1377,Podravka International,https://guide.ethical.org.au/company/?company=2738,https://guide.ethical.org.au/images/icons-small/icon_ltgreen.png,75
1378,Prydes Confectionery Co,https://guide.ethical.org.au/company/?company=1187,https://guide.ethical.org.au/images/icons-small/icon_grey.png,-1
1379,Tommy Hilfiger,https://guide.ethical.org.au/company/?company=4942,https://guide.ethical.org.au/images/icons-small/icon_orange.png,25
1380,Harris Farm Markets,https://guide.ethical.org.au/company/?company=1869,https://guide.ethical.org.au/images/icons-small/icon_grey.png,-1
1381,MaxFoods,https://guide.ethical.org.au/company/?company=1848,https://guide.ethical.org.au/images/icons-small/icon_grey.png,-1
1382,Ampol,https://guide.ethical.org.au/company/?company=861,https://guide.ethical.org.au/images/icons-small/icon_orange.png,25
1383,Saban Capital Group,https://guide.ethical.org.au/company/?company=2098,https://guide.ethical.org.au/images/icons-small/icon_orange.png,25
1384,Strauss Group,https://guide.ethical.org.au/company/?company=1926,https://guide.ethical.org.au/images/icons-small/icon_grey.png,-1
1385,CPI Group,https://guide.ethical.org.au/company/?company=4488,https://guide.ethical.org.au/images/icons-small/icon_grey.png,-1
1386,All-fect Distributors,https://guide.ethical.org.au/company/?company=1834,https://guide.ethical.org.au/images/icons-small/icon_grey.png,-1
1387,Nissui,https://guide.ethical.org.au/company/?company=4108,https://guide.ethical.org.au/images/icons-small/icon_red.png,0
1388,A.F. Jones,https://guide.ethical.org.au/company/?company=4312,https://guide.ethical.org.au/images/icons-small/icon_grey.png,-1
1389,Goldberger Co.,https://guide.ethical.org.au/company/?company=4775,https://guide.ethical.org.au/images/icons-small/icon_grey.png,-1
1390,The Lingerie Company of Australia,https://guide.ethical.org.au/company/?company=5293,https://guide.ethical.org.au/images/icons-small/icon_grey.png,-1
1391,Puma Energy,https://guide.ethical.org.au/company/?company=5356,https://guide.ethical.org.au/images/icons-small/icon_red.png,0
1392,Pilgrim Clothing,https://guide.ethical.org.au/company/?company=4931,https://guide.ethical.org.au/images/icons-small/icon_grey.png,-1
1393,Global Retail Brands,https://guide.ethical.org.au/company/?company=3137,https://guide.ethical.org.au/images/icons-small/icon_ltgreen.png,75
1394,Edgar Edmondson,https://guide.ethical.org.au/company/?company=237,https://guide.ethical.org.au/images/icons-small/icon_grey.png,-1
1395,Narciso Rodriguez,https://guide.ethical.org.au/company/?company=5122,https://guide.ethical.org.au/images/icons-small/icon_orange.png,25
1396,Gold Coast Bakeries,https://guide.ethical.org.au/company/?company=299,https://guide.ethical.org.au/images/icons-small/icon_grey.png,-1
1397,Arcadia,https://guide.ethical.org.au/company/?company=5335,https://guide.ethical.org.au/images/icons-small/icon_red.png,0
1398,Prima Food,https://guide.ethical.org.au/company/?company=4297,https://guide.ethical.org.au/images/icons-small/icon_grey.png,-1
1399,Spectrum Brands,https://guide.ethical.org.au/company/?company=4111,https://guide.ethical.org.au/images/icons-small/icon_red.png,0
1400,Legend Holdings,https://guide.ethical.org.au/company/?company=2114,https://guide.ethical.org.au/images/icons-small/icon_grey.png,-1
1401,Paradise Food Industries,https://guide.ethical.org.au/company/?company=503,https://guide.ethical.org.au/images/icons-small/icon_ltgreen.png,75
1402,Suntory,https://guide.ethical.org.au/company/?company=635,https://guide.ethical.org.au/images/icons-small/icon_red.png,0
1403,Juice and Co,https://guide.ethical.org.au/company/?company=5323,https://guide.ethical.org.au/images/icons-small/icon_ltgreen.png,75
1404,Carl,https://guide.ethical.org.au/company/?company=4504,https://guide.ethical.org.au/images/icons-small/icon_grey.png,-1
1405,Quantum Beauty,https://guide.ethical.org.au/company/?company=5080,https://guide.ethical.org.au/images/icons-small/icon_grey.png,-1
1406,Hunter Leisure,https://guide.ethical.org.au/company/?company=1036,https://guide.ethical.org.au/images/icons-small/icon_ltgreen.png,75
1407,Sazerac,https://guide.ethical.org.au/company/?company=2072,https://guide.ethical.org.au/images/icons-small/icon_grey.png,-1
1408,J. Lohr Winery,https://guide.ethical.org.au/company/?company=4568,https://guide.ethical.org.au/images/icons-small/icon_grey.png,-1
1409,LinkedIn Australia,https://guide.ethical.org.au/company/?company=5964,https://guide.ethical.org.au/images/icons-small/icon_yellow.png,50
1410,Alter Eco Pacific,https://guide.ethical.org.au/company/?company=1991,https://guide.ethical.org.au/images/icons-small/icon_green.png,100
1411,Harvey Beef,https://guide.ethical.org.au/company/?company=1118,https://guide.ethical.org.au/images/icons-small/icon_grey.png,-1
1412,Danisco,https://guide.ethical.org.au/company/?company=4552,https://guide.ethical.org.au/images/icons-small/icon_red.png,0
1413,Estee Lauder Australia,https://guide.ethical.org.au/company/?company=4235,https://guide.ethical.org.au/images/icons-small/icon_red.png,0
1414,Baxters,https://guide.ethical.org.au/company/?company=91,https://guide.ethical.org.au/images/icons-small/icon_grey.png,-1
1415,Vivienne Westwood,https://guide.ethical.org.au/company/?company=4938,https://guide.ethical.org.au/images/icons-small/icon_orange.png,25
1416,Forever New,https://guide.ethical.org.au/company/?company=4985,https://guide.ethical.org.au/images/icons-small/icon_ltgreen.png,75
1417,Thomas Foods International,https://guide.ethical.org.au/company/?company=1212,https://guide.ethical.org.au/images/icons-small/icon_orange.png,25
1418,Li & Fung Group,https://guide.ethical.org.au/company/?company=4841,https://guide.ethical.org.au/images/icons-small/icon_grey.png,-1
1419,Glanbia,https://guide.ethical.org.au/company/?company=3001,https://guide.ethical.org.au/images/icons-small/icon_red.png,0
1420,OPPO Australia,https://guide.ethical.org.au/company/?company=3022,https://guide.ethical.org.au/images/icons-small/icon_red.png,0
1421,Jesse Apparel,https://guide.ethical.org.au/company/?company=4978,https://guide.ethical.org.au/images/icons-small/icon_grey.png,-1
1422,Independent Liquor (NZ),https://guide.ethical.org.au/company/?company=4408,https://guide.ethical.org.au/images/icons-small/icon_grey.png,-1
1423,Casella Family Brands,https://guide.ethical.org.au/company/?company=3288,https://guide.ethical.org.au/images/icons-small/icon_ltgreen.png,75
1424,Foldermate,https://guide.ethical.org.au/company/?company=4511,https://guide.ethical.org.au/images/icons-small/icon_grey.png,-1
1425,Osborne,https://guide.ethical.org.au/company/?company=4416,https://guide.ethical.org.au/images/icons-small/icon_grey.png,-1
1426,General Mills,https://guide.ethical.org.au/company/?company=291,https://guide.ethical.org.au/images/icons-small/icon_yellow.png,50
1427,HGL,https://guide.ethical.org.au/company/?company=5321,https://guide.ethical.org.au/images/icons-small/icon_grey.png,-1
1428,Kao Brands,https://guide.ethical.org.au/company/?company=4200,https://guide.ethical.org.au/images/icons-small/icon_yellow.png,50
1429,Quality Food World,https://guide.ethical.org.au/company/?company=266,https://guide.ethical.org.au/images/icons-small/icon_grey.png,-1
1430,Guthy-Renker,https://guide.ethical.org.au/company/?company=1251,https://guide.ethical.org.au/images/icons-small/icon_grey.png,-1
1431,Sheridan Australia,https://guide.ethical.org.au/company/?company=2283,https://guide.ethical.org.au/images/icons-small/icon_yellow.png,50
1432,Premier Investments,https://guide.ethical.org.au/company/?company=531,https://guide.ethical.org.au/images/icons-small/icon_orange.png,25
1433,Rank Group,https://guide.ethical.org.au/company/?company=2551,https://guide.ethical.org.au/images/icons-small/icon_grey.png,-1
1434,LG Group,https://guide.ethical.org.au/company/?company=793,https://guide.ethical.org.au/images/icons-small/icon_red.png,0
1435,Too Faced Cosmetics,https://guide.ethical.org.au/company/?company=2299,https://guide.ethical.org.au/images/icons-small/icon_red.png,0
1436,CDB Goldair Australia,https://guide.ethical.org.au/company/?company=5839,https://guide.ethical.org.au/images/icons-small/icon_grey.png,-1
1437,Franklins,https://guide.ethical.org.au/company/?company=275,https://guide.ethical.org.au/images/icons-small/icon_red.png,0
1438,Proteco,https://guide.ethical.org.au/company/?company=2050,https://guide.ethical.org.au/images/icons-small/icon_grey.png,-1
1439,Asko Australia,https://guide.ethical.org.au/company/?company=724,https://guide.ethical.org.au/images/icons-small/icon_red.png,0
1440,Oates,https://guide.ethical.org.au/company/?company=233,https://guide.ethical.org.au/images/icons-small/icon_ltgreen.png,75
1441,Crown & Andrews,https://guide.ethical.org.au/company/?company=4756,https://guide.ethical.org.au/images/icons-small/icon_grey.png,-1
1442,Nippecraft,https://guide.ethical.org.au/company/?company=1239,https://guide.ethical.org.au/images/icons-small/icon_red.png,0
1443,Asahi Beverages New Zealand,https://guide.ethical.org.au/company/?company=1238,https://guide.ethical.org.au/images/icons-small/icon_yellow.png,50
1444,Who Gives A Crap,https://guide.ethical.org.au/company/?company=2041,https://guide.ethical.org.au/images/icons-small/icon_ltgreen.png,75
1445,Nvidia,https://guide.ethical.org.au/company/?company=5932,https://guide.ethical.org.au/images/icons-small/icon_yellow.png,50
1446,Henry Jones Foods,https://guide.ethical.org.au/company/?company=323,https://guide.ethical.org.au/images/icons-small/icon_ltgreen.png,75
1447,WordPress.com,https://guide.ethical.org.au/company/?company=2202,https://guide.ethical.org.au/images/icons-small/icon_orange.png,25
1448,Camerons,https://guide.ethical.org.au/company/?company=4333,https://guide.ethical.org.au/images/icons-small/icon_grey.png,-1
1449,Bardinet,https://guide.ethical.org.au/company/?company=4431,https://guide.ethical.org.au/images/icons-small/icon_grey.png,-1
1450,De Lorenzo,https://guide.ethical.org.au/company/?company=5060,https://guide.ethical.org.au/images/icons-small/icon_green.png,100
1451,Alexander McQueen,https://guide.ethical.org.au/company/?company=5362,https://guide.ethical.org.au/images/icons-small/icon_yellow.png,50
1452,MPM Products,https://guide.ethical.org.au/company/?company=2001,https://guide.ethical.org.au/images/icons-small/icon_grey.png,-1
1453,Versace,https://guide.ethical.org.au/company/?company=4790,https://guide.ethical.org.au/images/icons-small/icon_red.png,0
